hora;fechamento;ganho;perda
2018-01-15T06:00:00.0000000Z;0.017405382495949504;0;1
2018-01-15T07:00:00.0000000Z;0.0173517238964566;0;1
2018-01-15T08:00:00.0000000Z;0.01738537263262632;1;0
2018-01-15T09:00:00.0000000Z;0.017368217948458598;0;1
2018-01-15T10:00:00.0000000Z;0.01734453434759565;0;1
2018-01-15T11:00:00.0000000Z;0.017294509040183818;0;1
2018-01-15T12:00:00.0000000Z;0.017198422575427776;0;1
2018-01-15T13:00:00.0000000Z;0.017109397412989755;0;1
2018-01-15T14:00:00.0000000Z;0.01703510048642982;0;1
2018-01-15T15:00:00.0000000Z;0.016974269323378657;0;1
2018-01-15T16:00:00.0000000Z;0.017039745161310557;1;0
2018-01-15T17:00:00.0000000Z;0.017034640364523856;0;1
2018-01-15T18:00:00.0000000Z;0.01712156127042043;1;0
2018-01-15T19:00:00.0000000Z;0.017056768277519733;0;1
2018-01-15T20:00:00.0000000Z;0.01700647220133886;0;1
2018-01-15T21:00:00.0000000Z;0.017152883673527478;1;0
2018-01-15T22:00:00.0000000Z;0.016973614968035202;0;1
2018-01-15T23:00:00.0000000Z;0.017008415003446763;1;0
2018-01-16T00:00:00.0000000Z;0.01708845127576332;1;0
2018-01-16T01:00:00.0000000Z;0.017109864562834594;1;0
2018-01-16T02:00:00.0000000Z;0.01727190375312889;1;0
2018-01-16T03:00:00.0000000Z;0.017150621088963442;0;1
2018-01-16T04:00:00.0000000Z;0.017155253809743646;1;0
2018-01-16T05:00:00.0000000Z;0.017202017955540327;1;0
2018-01-16T06:00:00.0000000Z;0.017178255512274317;0;1
2018-01-16T07:00:00.0000000Z;0.017140988108482504;0;1
2018-01-16T08:00:00.0000000Z;0.017112934117913772;0;1
2018-01-16T09:00:00.0000000Z;0.016905266279582977;0;1
2018-01-16T10:00:00.0000000Z;0.0165812299958527;0;1
2018-01-16T11:00:00.0000000Z;0.016638946457712182;1;0
2018-01-16T12:00:00.0000000Z;0.01704286415159614;1;0
2018-01-16T13:00:00.0000000Z;0.016871723574140143;0;1
2018-01-16T14:00:00.0000000Z;0.01681110332838221;0;1
2018-01-16T15:00:00.0000000Z;0.016989169195410773;1;0
2018-01-16T16:00:00.0000000Z;0.017211464920332643;1;0
2018-01-16T17:00:00.0000000Z;0.017008094121380938;0;1
2018-01-16T18:00:00.0000000Z;0.017114532419156576;1;0
2018-01-16T19:00:00.0000000Z;0.016856858688469423;0;1
2018-01-16T20:00:00.0000000Z;0.01705253937098747;1;0
2018-01-16T21:00:00.0000000Z;0.017050596332509285;0;1
2018-01-16T22:00:00.0000000Z;0.015985941439964325;0;1
2018-01-16T23:00:00.0000000Z;0.016159862420804735;1;0
2018-01-17T00:00:00.0000000Z;0.016509524690269634;1;0
2018-01-17T01:00:00.0000000Z;0.016649935094595458;1;0
2018-01-17T02:00:00.0000000Z;0.01689832774153811;1;0
2018-01-17T03:00:00.0000000Z;0.016293019042008687;0;1
2018-01-17T04:00:00.0000000Z;0.016577994247653816;1;0
2018-01-17T05:00:00.0000000Z;0.016728464995370416;1;0
2018-01-17T06:00:00.0000000Z;0.01638397180964927;0;1
2018-01-17T07:00:00.0000000Z;0.01640028056317667;1;0
2018-01-17T08:00:00.0000000Z;0.016409167526946176;1;0
2018-01-17T09:00:00.0000000Z;0.016406227388594884;0;1
2018-01-17T10:00:00.0000000Z;0.016351769353110404;0;1
2018-01-17T11:00:00.0000000Z;0.01627725770013366;0;1
2018-01-17T12:00:00.0000000Z;0.016210590776817357;0;1
2018-01-17T13:00:00.0000000Z;0.01608607148826428;0;1
2018-01-17T14:00:00.0000000Z;0.015919185115387827;0;1
2018-01-17T15:00:00.0000000Z;0.015384252383329845;0;1
2018-01-17T16:00:00.0000000Z;0.015029394338486962;0;1
2018-01-17T17:00:00.0000000Z;0.016523540834488003;1;0
2018-01-17T18:00:00.0000000Z;0.016312528282437583;0;1
2018-01-17T19:00:00.0000000Z;0.015957785993782402;0;1
2018-01-17T20:00:00.0000000Z;0.01616282546735368;1;0
2018-01-17T21:00:00.0000000Z;0.016461148218110642;1;0
2018-01-17T22:00:00.0000000Z;0.01713059112045064;1;0
2018-01-17T23:00:00.0000000Z;0.01698121313196545;0;1
2018-01-18T00:00:00.0000000Z;0.01681435508223308;0;1
2018-01-18T01:00:00.0000000Z;0.01676777453117253;0;1
2018-01-18T02:00:00.0000000Z;0.01669614965658569;0;1
2018-01-18T03:00:00.0000000Z;0.01662997759180634;0;1
2018-01-18T04:00:00.0000000Z;0.016705145946830938;1;0
2018-01-18T05:00:00.0000000Z;0.016598036739772833;0;1
2018-01-18T06:00:00.0000000Z;0.016518348285653295;0;1
2018-01-18T07:00:00.0000000Z;0.01657011681601314;1;0
2018-01-18T08:00:00.0000000Z;0.01649615076300706;0;1
2018-01-18T09:00:00.0000000Z;0.016348058462174155;0;1
