hora;fechamento;ganho;perda
2018-01-09T02:00:00.0000000Z;0.0765647300636094;0;1
2018-01-09T03:00:00.0000000Z;0.07783656277343416;1;0
2018-01-09T04:00:00.0000000Z;0.07887262009314897;1;0
2018-01-09T05:00:00.0000000Z;0.07887685369633014;1;0
2018-01-09T06:00:00.0000000Z;0.0790964055824424;1;0
2018-01-09T07:00:00.0000000Z;0.0800093897346929;1;0
2018-01-09T08:00:00.0000000Z;0.07996382029830694;0;1
2018-01-09T09:00:00.0000000Z;0.08114312416744322;1;0
2018-01-09T10:00:00.0000000Z;0.08209558574546094;1;0
2018-01-09T11:00:00.0000000Z;0.08180241484002027;0;1
2018-01-09T12:00:00.0000000Z;0.08237287771619735;1;0
2018-01-09T13:00:00.0000000Z;0.08177553433087341;0;1
2018-01-09T14:00:00.0000000Z;0.08005623956183174;0;1
2018-01-09T15:00:00.0000000Z;0.08234843544287641;1;0
2018-01-09T16:00:00.0000000Z;0.0816846150936941;0;1
2018-01-09T17:00:00.0000000Z;0.0810153361980398;0;1
2018-01-09T18:00:00.0000000Z;0.08053190634353383;0;1
2018-01-09T19:00:00.0000000Z;0.08123075250212441;1;0
2018-01-09T20:00:00.0000000Z;0.08193431268339488;1;0
2018-01-09T21:00:00.0000000Z;0.08380762151474527;1;0
2018-01-09T22:00:00.0000000Z;0.08593729421262185;1;0
2018-01-09T23:00:00.0000000Z;0.08842195653496661;1;0
2018-01-10T00:00:00.0000000Z;0.08950523495435425;1;0
2018-01-10T01:00:00.0000000Z;0.09018378983519833;1;0
2018-01-10T02:00:00.0000000Z;0.08958482233274699;0;1
2018-01-10T03:00:00.0000000Z;0.09130730457568192;1;0
2018-01-10T04:00:00.0000000Z;0.09564375478294697;1;0
2018-01-10T05:00:00.0000000Z;0.09814594377493378;1;0
2018-01-10T06:00:00.0000000Z;0.09573175249437924;0;1
2018-01-10T07:00:00.0000000Z;0.0960081149847696;1;0
2018-01-10T08:00:00.0000000Z;0.09433711884293032;0;1
2018-01-10T09:00:00.0000000Z;0.097232501843985;1;0
2018-01-10T10:00:00.0000000Z;0.09197448708125215;0;1
2018-01-10T11:00:00.0000000Z;0.09273848991896927;1;0
2018-01-10T12:00:00.0000000Z;0.09599690748501129;1;0
2018-01-10T13:00:00.0000000Z;0.09530703658348237;0;1
2018-01-10T14:00:00.0000000Z;0.095856248736159;1;0
2018-01-10T15:00:00.0000000Z;0.09621856430794272;1;0
2018-01-10T16:00:00.0000000Z;0.093102149918858;0;1
2018-01-10T17:00:00.0000000Z;0.09158870268364383;0;1
2018-01-10T18:00:00.0000000Z;0.09118460775457615;0;1
2018-01-10T19:00:00.0000000Z;0.08849656605870289;0;1
2018-01-10T20:00:00.0000000Z;0.09068975074515456;1;0
2018-01-10T21:00:00.0000000Z;0.08932540067644304;0;1
2018-01-10T22:00:00.0000000Z;0.08753800498813391;0;1
2018-01-10T23:00:00.0000000Z;0.08478623952528447;0;1
2018-01-11T00:00:00.0000000Z;0.08377290364123116;0;1
2018-01-11T01:00:00.0000000Z;0.09083350234122824;1;0
2018-01-11T02:00:00.0000000Z;0.08965078841493576;0;1
2018-01-11T03:00:00.0000000Z;0.09109451160782922;1;0
2018-01-11T04:00:00.0000000Z;0.08922007400089195;0;1
2018-01-11T05:00:00.0000000Z;0.08935007209113008;1;0
2018-01-11T06:00:00.0000000Z;0.08833580077935871;0;1
2018-01-11T07:00:00.0000000Z;0.0894927720603689;1;0
2018-01-11T08:00:00.0000000Z;0.09071665781640989;1;0
2018-01-11T09:00:00.0000000Z;0.08983605457205206;0;1
2018-01-11T10:00:00.0000000Z;0.09059772302875704;1;0
2018-01-11T11:00:00.0000000Z;0.08902748901510651;0;1
2018-01-11T12:00:00.0000000Z;0.08849104952335504;0;1
2018-01-11T13:00:00.0000000Z;0.087157454711173;0;1
2018-01-11T14:00:00.0000000Z;0.08705747182939663;0;1
2018-01-11T15:00:00.0000000Z;0.08567346759972992;0;1
2018-01-11T16:00:00.0000000Z;0.08739561532879465;1;0
2018-01-11T17:00:00.0000000Z;0.08820963613688382;1;0
2018-01-11T18:00:00.0000000Z;0.0893687988957389;1;0
2018-01-11T19:00:00.0000000Z;0.08888229195566595;0;1
2018-01-11T20:00:00.0000000Z;0.08766852550348432;0;1
2018-01-11T21:00:00.0000000Z;0.08794584510770824;1;0
2018-01-11T22:00:00.0000000Z;0.08737028325146036;0;1
2018-01-11T23:00:00.0000000Z;0.08622931374391513;0;1
2018-01-12T00:00:00.0000000Z;0.08581955674966352;0;1
2018-01-12T01:00:00.0000000Z;0.08590819205890216;1;0
2018-01-12T02:00:00.0000000Z;0.0875740439615555;1;0
2018-01-12T03:00:00.0000000Z;0.08770003519411336;1;0
2018-01-12T04:00:00.0000000Z;0.08865628078491018;1;0
2018-01-12T05:00:00.0000000Z;0.08827871668259071;0;1
2018-01-12T06:00:00.0000000Z;0.0890319712883524;1;0
2018-01-12T07:00:00.0000000Z;0.08840674184105236;0;1
2018-01-12T08:00:00.0000000Z;0.08861980390306474;1;0
2018-01-12T09:00:00.0000000Z;0.088142838182974;0;1
2018-01-12T10:00:00.0000000Z;0.0879779578450597;0;1
2018-01-12T11:00:00.0000000Z;0.08710201589000247;0;1
2018-01-12T12:00:00.0000000Z;0.08762377246308545;1;0
2018-01-12T13:00:00.0000000Z;0.09083197690986786;1;0
2018-01-12T14:00:00.0000000Z;0.0910764417682964;1;0
2018-01-12T15:00:00.0000000Z;0.09105183358654609;0;1
2018-01-12T16:00:00.0000000Z;0.09061096441740558;0;1
2018-01-12T17:00:00.0000000Z;0.09065909872780001;1;0
2018-01-12T18:00:00.0000000Z;0.09072974534634105;1;0
2018-01-12T19:00:00.0000000Z;0.0909554204901721;1;0
2018-01-12T20:00:00.0000000Z;0.09118129103056097;1;0
2018-01-12T21:00:00.0000000Z;0.0906666404964913;0;1
2018-01-12T22:00:00.0000000Z;0.09120749311999689;1;0
2018-01-12T23:00:00.0000000Z;0.09123249725622266;1;0
2018-01-13T00:00:00.0000000Z;0.0913598379784481;1;0
2018-01-13T01:00:00.0000000Z;0.09025257374339402;0;1
2018-01-13T02:00:00.0000000Z;0.09064636546917783;1;0
2018-01-13T03:00:00.0000000Z;0.09135335519249524;1;0
2018-01-13T04:00:00.0000000Z;0.09108502424881042;0;1
